X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,speed,course,hAcc,vAcc
-76.439139,36.795303,0,0,528,6.456667,2021/05/19 18:31:32+00,,,,,,,,,,,,,,,,,,,,,,0.015545,160.901382,1.322958,0.888573
-76.439139,36.795303,0,0,529,6.45732,2021/05/19 18:31:33+00,,,,,,,,,,,,,,,,,,,,,,0.018894,160.915924,1.323343,0.889032
-76.439139,36.795303,0,0,530,6.458111,2021/05/19 18:31:34+00,,,,,,,,,,,,,,,,,,,,,,0.022542,161.321167,1.323405,0.88914
-76.439139,36.795303,0,0,531,6.459058,2021/05/19 18:31:35+00,,,,,,,,,,,,,,,,,,,,,,0.026457,161.361343,1.323722,0.889192
-76.439139,36.795303,0,0,532,6.460182,2021/05/19 18:31:36+00,,,,,,,,,,,,,,,,,,,,,,0.030587,161.619263,1.325371,0.889806
-76.439139,36.795302,0,0,533,6.4615,2021/05/19 18:31:37+00,,,,,,,,,,,,,,,,,,,,,,0.034863,160.958969,1.330116,0.892065
-76.439139,36.795302,0,0,534,6.463032,2021/05/19 18:31:38+00,,,,,,,,,,,,,,,,,,,,,,0.039189,160.277451,1.340605,0.897678
-76.439139,36.795302,0,0,535,6.464788,2021/05/19 18:31:39+00,,,,,,,,,,,,,,,,,,,,,,0.043446,196.226135,1.360522,0.909117
-76.43914,36.795301,0,0,536,6.466767,2021/05/19 18:31:40+00,,,,,,,,,,,,,,,,,,,,,,0.047482,205.306656,1.394601,0.929674
-76.43914,36.795301,0,0,537,6.468957,2021/05/19 18:31:41+00,,,,,,,,,,,,,,,,,,,,,,0.051114,241.38913,1.448413,0.96336
-76.43914,36.7953,0,0,538,6.471333,2021/05/19 18:31:42+00,,,,,,,,,,,,,,,,,,,,,,0.054123,284.752502,1.527851,1.014553
-76.43914,36.7953,0,0,539,6.476782,2021/05/19 18:31:43+00,,,,,,,,,,,,,,,,,,,,,,0.056458,-1,1.469203,0.974962
-76.43914,36.7953,0,0,540,6.481571,2021/05/19 18:31:44+00,,,,,,,,,,,,,,,,,,,,,,0.053326,-1,1.415272,0.941483
-76.43914,36.795299,0,0,541,6.486254,2021/05/19 18:31:45+00,,,,,,,,,,,,,,,,,,,,,,0.049591,-1,1.382292,0.922089
-76.439141,36.795299,0,0,542,6.49082,2021/05/19 18:31:46+00,,,,,,,,,,,,,,,,,,,,,,0.045481,-1,1.3641,0.912303
-76.439141,36.795298,0,0,543,6.495256,2021/05/19 18:31:47+00,,,,,,,,,,,,,,,,,,,,,,0.041191,-1,1.35544,0.908414
-76.439141,36.795298,0,0,544,6.499553,2021/05/19 18:31:48+00,,,,,,,,,,,,,,,,,,,,,,0.036879,342.13974,1.352255,0.907637
-76.439141,36.795298,0,0,545,6.503701,2021/05/19 18:31:49+00,,,,,,,,,,,,,,,,,,,,,,0.032676,343.797028,1.351736,0.908092
-76.439141,36.795297,0,0,546,6.507697,2021/05/19 18:31:50+00,,,,,,,,,,,,,,,,,,,,,,0.028682,347.200195,1.352241,0.9087
-76.439141,36.795297,0,0,547,6.51154,2021/05/19 18:31:51+00,,,,,,,,,,,,,,,,,,,,,,0.024972,12.384202,1.353198,0.909095
-76.439141,36.795297,0,0,548,6.515231,2021/05/19 18:31:52+00,,,,,,,,,,,,,,,,,,,,,,0.0216,8.729845,1.355055,0.909574
-76.439141,36.795297,0,0,549,6.518774,2021/05/19 18:31:53+00,,,,,,,,,,,,,,,,,,,,,,0.018603,7.145123,1.359295,0.911121
-76.439141,36.795297,0,0,550,6.522169,2021/05/19 18:31:54+00,,,,,,,,,,,,,,,,,,,,,,0.015998,22.860674,1.368505,0.915471
-76.439141,36.795297,0,0,551,6.52542,2021/05/19 18:31:55+00,,,,,,,,,,,,,,,,,,,,,,0.01379,39.332722,1.386441,0.925195
-76.439141,36.795296,0,0,552,6.528535,2021/05/19 18:31:56+00,,,,,,,,,,,,,,,,,,,,,,0.011973,45.605553,1.417993,0.943726
-76.439142,36.795296,0,0,553,6.531527,2021/05/19 18:31:57+00,,,,,,,,,,,,,,,,,,,,,,0.010528,71.313614,1.468937,0.975234
-76.439142,36.795296,0,0,554,6.534415,2021/05/19 18:31:58+00,,,,,,,,,,,,,,,,,,,,,,0.009428,58.062973,1.545399,1.024265
-76.439142,36.795296,0,0,555,6.53722,2021/05/19 18:31:59+00,,,,,,,,,,,,,,,,,,,,,,0.00864,33.1394,1.653082,1.095165
-76.439142,36.795296,0,0,556,6.539965,2021/05/19 18:32:00+00,,,,,,,,,,,,,,,,,,,,,,0.008119,70.788124,1.796477,1.191434
-76.439142,36.795296,0,0,557,6.542669,2021/05/19 18:32:01+00,,,,,,,,,,,,,,,,,,,,,,0.007818,96.43721,1.97832,1.315267
-76.439142,36.795296,0,0,558,6.54535,2021/05/19 18:32:02+00,,,,,,,,,,,,,,,,,,,,,,0.00768,92.435837,2.199432,1.46738
-76.439142,36.795296,0,0,559,6.548021,2021/05/19 18:32:03+00,,,,,,,,,,,,,,,,,,,,,,0.007645,94.78569,2.458834,1.647102
